,R1,G1,B1,R2,G2,B2,R3,G3,B3,R4,G4,B4,R5,G5,B5,rating
2267,0.34118000000000004,0.29412,0.24706,0.7803899999999999,0.65098,0.28627,0.85098,0.89804,0.39216,0.86667,1.0,0.8902,1.0,0.5764699999999999,0.26667,4.1429
2268,0.93333,0.83529,0.96078,0.65098,0.54118,0.44706,0.2,0.18824,0.16471,0.37255,0.38039,0.29412,0.49412,0.63922,0.43529,4.1429
2269,0.62745,0.51765,0.32549,0.41961,0.38039,0.30588000000000004,0.15294000000000002,0.18039,0.17255,0.6,0.41569,0.30588000000000004,0.7411800000000001,0.55294,0.32549,4.1429
2270,0.94902,0.7529399999999999,0.71765,0.70196,0.8196100000000001,0.85098,0.74902,0.7098,0.50588,0.85098,0.58824,0.32941,0.74902,0.33333,0.2902,4.1429
2271,0.25098000000000004,0.25098000000000004,0.23137,0.38039,0.4,0.33725,0.55294,0.6,0.42745,0.7451,0.81176,0.28235,1.0,0.97647,0.11765,4.1429
2272,0.26275,0.47059,0.38431,0.29412,0.65882,0.5098,0.28235,0.56863,0.53333,0.21569,0.37255,0.47843,0.29412,0.6078399999999999,0.65882,4.1429
2273,0.7411800000000001,0.33725,0.0,0.63922,0.13725,0.05098,0.58431,0.027451,0.054902,0.32157,0.011765,0.05098,0.12157,0.0078431,0.027451,4.1429
2274,0.47843,0.52941,0.4,0.61961,0.61569,0.43922,0.72941,0.69804,0.47059,0.85098,0.7803899999999999,0.49412,1.0,0.83137,0.46275,4.1429
2275,0.74902,0.68235,0.35294000000000003,0.43137,0.45098,0.42745,0.17255,0.18431,0.21961,0.14902,0.1451,0.16471,0.3451,0.34902,0.3098,4.1429
2276,0.054902,0.12549000000000002,0.12941,0.25098000000000004,0.16471,0.1451,0.65882,0.27451,0.18431,0.9098,0.37647,0.2549,0.94118,0.61569,0.28627,4.1429
2277,1.0,0.55686,0.2549,0.94118,0.33333,0.26667,0.6,0.19608,0.12549000000000002,0.48627,0.41961,0.39608,0.61961,0.84314,0.85098,4.1429
2278,0.086275,0.18824,0.1451,0.4,0.19608,0.06274500000000001,0.61961,0.23922,0.0,0.39608,0.8196100000000001,0.50588,0.84314,0.96863,0.47843,4.1429
2279,0.14902,0.054902,0.18824,0.24314,0.070588,0.25098000000000004,0.34118000000000004,0.11373,0.24706,0.47843,0.17255,0.20392,0.5607800000000001,0.24706,0.21569,4.1429
2280,0.94902,0.94902,0.94902,0.86275,0.94902,0.21961,0.3098,0.34902,0.0078431,0.43137,0.54902,0.011765,0.14902,0.14902,0.14902,4.1429
2281,0.44314,0.41176,0.40392,0.65098,0.45098,0.37647,0.94902,0.6117600000000001,0.41961,0.94902,0.7803899999999999,0.56863,0.94118,0.94902,0.67451,4.1429
2282,1.0,0.34902,0.10588,0.7803899999999999,0.027451,0.26667,0.32157,0.15686,0.18824,0.15686,0.3607800000000001,0.2549,0.58824,0.7098,0.16863,4.1429
2283,0.99608,0.79608,0.62745,0.99608,0.87059,0.71765,0.8392200000000001,0.7921600000000001,0.69804,0.6352899999999999,0.6705899999999999,0.60392,0.41961,0.47843,0.47843,4.125
2284,0.7215699999999999,0.67843,0.6117600000000001,0.63137,0.61569,0.21961,0.47843,0.54902,0.52157,0.41569,0.49412,0.52157,0.2902,0.35294000000000003,0.41961,4.125
2285,0.21961,0.19216,0.21569,0.27843,0.2549,0.27451,0.18824,0.20784,0.23137,0.8,0.89804,0.92941,0.26275,0.27451,0.2902,4.125
2286,0.8196100000000001,0.8156899999999999,0.68235,0.52549,0.63137,0.51373,0.27843,0.38039,0.30196,0.16863,0.10588,0.058824,0.63922,0.5607800000000001,0.3607800000000001,4.125
2287,0.4,0.61569,0.5098,0.60392,0.6902,0.50588,0.80784,0.7568600000000001,0.49804,0.6078399999999999,0.5764699999999999,0.39608,0.40784,0.39216,0.2902,4.125
2288,0.5019600000000001,0.38431,0.20784,0.80392,0.93725,0.88235,0.58824,0.6549,0.53725,0.8862700000000001,0.90196,0.6470600000000001,0.18431,0.16078,0.078431,4.125
2289,0.27059,0.24706,0.12549000000000002,0.34118000000000004,0.30588000000000004,0.20392,0.6,0.47451,0.14902,0.8156899999999999,1.0,0.8549,0.77255,0.89804,0.6549,4.125
2290,0.31373,0.16863,0.24314,0.14118,0.12549000000000002,0.13333,0.31373,0.2902,0.21176,0.92941,0.6078399999999999,0.48627,1.0,0.98039,0.94118,4.125
2291,0.8392200000000001,0.42745,0.15294000000000002,0.32941,0.25882,0.30196,0.39608,0.8196100000000001,0.11373,0.90196,1.0,0.16078,0.83137,0.95294,0.98039,4.125
2292,0.42353,0.32549,0.21569,0.42353,0.41176,0.26275,0.47451,0.6,0.49412,0.42353,0.6549,0.6705899999999999,0.6705899999999999,0.76471,0.6352899999999999,4.125
2293,0.21961,0.07451,0.070588,0.7215699999999999,0.8784299999999999,0.55294,0.54902,0.6705899999999999,0.42353,0.40392,0.47843,0.30196,0.25098000000000004,0.2902,0.18824,4.125
2294,0.27843,0.27843,0.33725,0.44706,0.4902,0.5451,0.57255,0.6431399999999999,0.76863,0.7843100000000001,0.8,0.92157,0.94118,0.8902,1.0,4.125
2295,0.97255,1.0,0.91373,0.8902,0.89804,0.82745,0.74902,0.71765,0.65882,0.49804,0.42745,0.40392,0.25098000000000004,0.16078,0.18431,4.125
2296,0.45098,0.19216,0.24706,0.5098,0.23922,0.22745,0.5607800000000001,0.29412,0.23922,0.4,0.38824,0.21569,0.28627,0.32157,0.14902,4.125
2297,0.52941,0.49412,0.18431,0.94902,0.8156899999999999,0.46667,0.8,0.51765,0.13333,0.6117600000000001,0.5607800000000001,0.32157,0.031373000000000005,0.2549,0.19608,4.125
2298,0.93725,0.88235,0.62353,0.8,0.79608,0.53725,0.45882,0.65098,0.51373,0.36863,0.45098,0.2902,0.0,0.16471,0.18431,4.125
2299,0.54902,0.54118,0.43922,0.63137,0.65098,0.48235,0.52157,0.58431,0.5451,0.63922,0.62745,0.6,0.60392,0.58431,0.6078399999999999,4.125
2300,0.89804,0.39216,0.18431,0.49804,0.25882,0.19608,0.29804,0.21961,0.16471,0.2,0.18431,0.15294000000000002,0.098039,0.098039,0.090196,4.125
2301,0.28627,0.29412,0.27843,0.63137,0.51765,0.33333,0.63137,0.41176,0.24314,0.34902,0.26275,0.15294000000000002,0.41176,0.38824,0.24314,4.125
2302,0.85882,0.31765,0.0,0.63137,0.9451,0.96078,0.94902,0.90588,0.31765,0.92941,0.8,0.18824,0.62745,0.94118,0.6902,4.125
2303,0.14902,0.18431,0.18824,0.4,0.39608,0.38824,0.6,0.4902,0.44706,0.81176,0.47451,0.41569,1.0,0.1098,0.20392,4.125
2304,0.098039,0.043137,0.090196,0.18824,0.054902,0.11373,0.27843,0.07451,0.18039,1.0,0.2902,0.2902,0.7529399999999999,0.83137,0.32549,4.125
2305,0.95294,0.6470600000000001,0.51765,0.96471,0.94902,0.7882399999999999,0.80784,0.7921600000000001,0.66667,0.65098,0.63137,0.5451,0.33333,0.3098,0.29804,4.1111
2306,0.65098,0.54118,0.18431,0.85098,0.31373,0.11765,0.039216,0.05098,0.043137,0.27451,0.45098,0.43137,0.53725,0.85098,0.85098,4.1111
2307,0.76078,0.85098,0.39608,0.45882,0.5098,0.12941,0.36471,0.38039,0.3451,0.18039,0.18824,0.17255,0.23922,0.078431,0.18039,4.1111
2308,0.11373,0.16078,0.1451,0.22353,0.23137,0.20392,0.36863,0.32941,0.26667,0.44706,0.65098,0.47843,0.81176,0.8392200000000001,0.61961,4.1111
2309,0.38431,0.44314,0.92157,0.0,0.43529,0.61961,0.19216,0.3098,0.28627,0.21176,0.18824,0.12157,0.098039,0.086275,0.070588,4.1111
2310,0.85098,0.16863,0.16863,0.94902,0.52549,0.15294000000000002,0.94902,0.90588,0.68235,0.72941,0.74902,0.18824,0.40392,0.6431399999999999,0.52157,4.1111
2311,0.6,0.5607800000000001,0.26275,0.28627,0.45098,0.28235,0.38039,0.23137,0.078431,0.21176,0.047059,0.054902,0.098039,0.05098,0.035294,4.1111
2312,0.85098,0.8902,0.76471,0.65098,0.72941,0.6078399999999999,0.4549,0.54902,0.47451,0.2902,0.38824,0.35294000000000003,0.19216,0.21961,0.13725,4.1111
2313,0.4,0.23137,0.16078,0.4,0.39608,0.27451,0.27059,0.28627,0.28627,0.14902,0.1451,0.14902,0.34118000000000004,0.21569,0.16471,4.1111
2314,0.94902,0.9098,0.87451,0.45098,0.42353,0.30196,0.25098000000000004,0.22745,0.18431,0.25098000000000004,0.13333,0.13333,0.34902,0.070588,0.17255,4.1111
2315,0.13333,0.13725,0.12941,0.41176,0.39216,0.35686,0.93333,0.82745,0.7882399999999999,0.84314,0.73725,0.67843,0.7215699999999999,0.62745,0.58431,4.1111
2316,1.0,0.80784,0.29804,0.9098,0.4,0.070588,0.59216,0.06274500000000001,0.070588,0.3451,0.05098,0.078431,0.12157,0.070588,0.086275,4.1
2317,0.96078,0.94118,0.42745,0.85098,0.8235299999999999,0.39216,0.72549,0.76471,0.54902,0.54902,0.61961,0.51765,0.39216,0.47059,0.41176,4.1
2318,0.54902,0.58824,0.50588,0.7058800000000001,0.71373,0.5451,0.7843100000000001,0.85098,0.5451,0.93725,0.67843,0.63922,0.72941,0.51765,0.5607800000000001,4.1
2319,0.2,0.16863,0.16078,0.69804,0.23529,0.14118,0.8,1.0,0.92157,0.5607800000000001,0.69804,0.6470600000000001,0.12157,0.15294000000000002,0.2,4.1
2320,0.6431399999999999,0.7529399999999999,0.81176,0.91765,0.90588,0.86275,1.0,0.92157,0.85098,0.96078,0.80784,0.77255,0.63922,0.38039,0.5019600000000001,4.1
2321,0.54902,0.50588,0.41569,0.27451,0.2902,0.28627,0.21176,0.20784,0.20784,0.14118,0.13725,0.13333,0.7098,0.53333,0.49804,4.0909
2322,0.047059,0.11765,0.19608,0.094118,0.21176,0.30588000000000004,0.17255,0.41569,0.5607800000000001,0.53333,0.7843100000000001,0.7803899999999999,0.87451,0.8784299999999999,0.71373,4.0909
2323,0.54902,0.45882,0.26275,0.8196100000000001,0.7882399999999999,0.60392,0.23529,0.26275,0.2,0.20392,0.21961,0.16471,0.16863,0.18431,0.12549000000000002,4.0909
2324,0.49804,0.43922,0.29412,0.3607800000000001,0.35294000000000003,0.26275,0.27843,0.26667,0.20392,0.25882,0.13333,0.015686000000000002,0.20392,0.21961,0.17255,4.0909
2325,0.52157,0.6,0.4549,0.66667,0.8,0.61569,0.72941,0.67843,0.5019600000000001,0.57255,0.6117600000000001,0.5019600000000001,0.25882,0.22745,0.13333,4.0833
2326,0.14902,0.1098,0.1451,0.27059,0.19608,0.23137,0.56863,0.5451,0.45098,0.67843,0.39608,0.31765,0.52157,0.25098000000000004,0.25098000000000004,4.0833
2327,0.96078,1.0,0.6470600000000001,0.6470600000000001,0.66667,0.45098,0.41176,0.37255,0.22745,0.37255,0.17647000000000002,0.058824,0.11765,0.12941,0.11765,4.0833
2328,0.48627,0.54118,0.5019600000000001,0.6902,0.7215699999999999,0.61961,0.54902,0.40784,0.25882,0.38039,0.31765,0.23137,0.16078,0.1451,0.13725,4.0833
2329,0.65098,0.5098,0.21176,0.47843,0.36863,0.18431,0.25098000000000004,0.20784,0.16078,0.6705899999999999,0.8,0.6549,1.0,0.96471,0.7215699999999999,4.0685
2330,0.48627,0.6705899999999999,0.21176,0.18039,0.15294000000000002,0.12941,0.7215699999999999,0.29804,0.07451,0.96078,0.6902,0.27059,0.92941,0.8392200000000001,0.66275,4.0625
2331,0.49804,0.3607800000000001,0.29412,0.2,0.06666699999999999,0.0,0.57255,0.8,0.7843100000000001,0.0,0.49804,0.46667,0.0,0.2,0.18824,4.0625
2332,0.72549,0.8784299999999999,0.29412,0.41961,0.26667,0.14118,0.18824,0.17647000000000002,0.13725,1.0,0.96078,0.73725,0.41176,0.9098,0.8,4.0435
2333,0.7451,0.15686,0.019608,0.92549,0.33333,0.098039,0.86275,0.52157,0.019608,0.44314,0.4549,0.0,0.19608,0.27059,0.047059,4.038
2334,0.65098,0.45098,0.078431,0.85098,0.72941,0.13725,0.94902,0.89804,0.16078,0.55294,0.72549,0.94902,0.41961,0.59608,0.94902,4.0
2335,0.54902,0.46667,0.39216,0.33725,0.28627,0.22353,0.74902,0.6549,0.54118,0.74902,0.72941,0.41961,0.4,0.45098,0.34118000000000004,4.0
2336,1.0,0.89804,0.76863,1.0,0.72941,0.65098,0.81176,0.62745,0.5098,0.49804,0.40784,0.37647,0.27843,0.23137,0.20392,4.0
2337,0.41176,0.40392,0.43529,0.55686,0.56471,0.52941,0.69804,0.6902,0.59216,0.44314,0.45098,0.32549,0.41961,0.35294000000000003,0.2549,4.0
2338,0.65098,0.1098,0.1098,0.058824,0.46275,0.45098,0.94902,0.6705899999999999,0.15294000000000002,0.94902,0.88235,0.68235,0.078431,0.094118,0.12549000000000002,4.0
2339,0.63137,0.6352899999999999,0.1098,0.55294,0.1451,0.05098,0.019608,0.12941,0.2,0.15294000000000002,0.0,0.0,0.24706,0.0,0.0,4.0
2340,0.45098,0.43922,0.43137,0.13725,0.1098,0.14118,0.33333,0.29804,0.34902,0.1451,0.13333,0.14902,0.32549,0.23529,0.34902,4.0
2341,0.05098,0.05098,0.05098,0.85098,0.85098,0.85098,0.85098,0.043137,0.043137,0.74902,0.2902,0.023529,0.85098,0.47451,0.015686000000000002,4.0
2342,0.65098,0.10196,0.05098,0.85098,0.7098,0.2902,0.74902,0.7058800000000001,0.47843,0.3451,0.65098,0.41961,0.23529,0.45098,0.26667,4.0
2343,0.63922,0.83137,0.68235,0.40784,0.63137,0.22745,0.3451,0.48627,0.070588,0.16078,0.2902,0.086275,0.05098,0.16863,0.15686,4.0
2344,0.61961,0.53725,0.41569,0.070588,0.14118,0.21176,0.36863,0.13725,0.054902,0.74902,0.6705899999999999,0.6,0.94902,0.93333,0.84706,4.0
2345,0.6431399999999999,0.6862699999999999,0.4,0.99216,0.80784,0.26667,0.96078,0.6549,0.0,0.24706,0.0,0.0,0.0,0.0,0.0,4.0
2346,0.99216,0.98824,0.98431,0.7411800000000001,0.67451,0.61569,0.39216,0.35294000000000003,0.30196,0.44314,0.1098,0.12157,0.60392,0.14118,0.15686,4.0
2347,0.42745,0.44706,0.45882,0.2902,0.28627,0.34118000000000004,0.9098,0.87451,0.7451,0.55686,0.57255,0.56863,0.23137,0.23137,0.25098000000000004,4.0
2348,0.92549,1.0,0.56471,0.7411800000000001,0.67451,0.41569,1.0,0.0,0.28627,0.45882,0.54902,0.47059,0.12941,0.14902,0.12941,4.0
2349,0.0,1.0,0.30196,0.047059,0.9098,0.7921600000000001,0.0,0.60392,1.0,0.4549,0.0,1.0,0.047059,0.11765,0.9098,4.0
2350,0.85098,0.62745,0.62745,0.92157,0.94902,0.94902,0.25098000000000004,0.31373,0.34902,0.9451,0.81176,0.52157,0.0,0.031373000000000005,0.05098,4.0
2351,0.33333,0.17647000000000002,0.078431,0.55686,0.40392,0.18824,0.74902,0.69412,0.41176,0.94902,0.94118,0.83529,0.74902,0.7215699999999999,0.33725,4.0
2352,0.27843,0.22745,0.16078,0.8,0.43922,0.0,0.65882,0.53333,0.38431,0.96078,0.82745,0.66275,0.8196100000000001,0.76471,0.69804,4.0
2353,0.51373,0.82745,1.0,0.80784,0.93333,1.0,1.0,0.98824,0.97647,1.0,0.69804,0.29804,1.0,0.56863,0.0,4.0
2354,0.4,0.40392,0.49804,0.67451,0.55686,0.41176,0.77647,0.7411800000000001,0.47843,0.95686,0.86275,0.52549,0.34118000000000004,0.23529,0.32157,4.0
2355,0.73725,0.81176,0.85098,0.34902,0.5451,0.65098,0.12157,0.2549,0.32157,0.92941,0.65098,0.22353,0.98039,0.8,0.52941,4.0
2356,1.0,1.0,1.0,0.86275,0.86275,0.86275,1.0,0.0,0.8156899999999999,0.5607800000000001,0.054902,0.46667,0.098039,0.098039,0.098039,4.0
2357,0.0078431,0.18039,0.3098,0.0,0.6862699999999999,0.9098,0.76863,0.90196,1.0,0.89804,0.23137,0.58039,0.13333,0.13333,0.13333,4.0
2358,0.19216,0.59608,0.76471,0.054902,0.20392,0.26667,0.46667,0.14118,0.19608,0.76471,0.15686,0.25882,0.51765,0.5019600000000001,0.20784,4.0
2359,1.0,0.9098,0.66667,0.7451,0.9098,0.70196,0.7098,0.93725,1.0,1.0,0.82745,0.7882399999999999,0.74902,0.56863,0.9098,4.0
2360,0.16078,0.1098,0.1098,0.13333,0.24314,0.32157,0.77647,0.81176,0.8,1.0,0.93725,0.8902,0.54118,0.035294,0.090196,4.0
2361,0.25882,0.11765,0.10588,1.0,0.86275,0.77255,1.0,0.60392,0.7529399999999999,0.74902,0.2549,0.39608,0.49804,0.058824,0.21569,4.0
2362,0.74902,0.35686,0.015686000000000002,0.94902,0.58039,0.13333,0.30196,0.45098,0.23529,0.53725,0.74902,0.5019600000000001,0.33725,0.54902,0.30196,4.0
2363,0.34902,0.11765,0.098039,0.54902,0.38824,0.18824,0.85098,0.7568600000000001,0.47451,0.76863,0.85098,0.74902,0.42745,0.54902,0.48235,4.0
2364,0.96078,0.92941,0.8784299999999999,0.6431399999999999,0.70196,0.74902,0.11373,0.1451,0.25098000000000004,0.34902,0.13333,0.19216,0.74902,0.28627,0.36863,4.0
2365,0.94902,0.94902,0.94902,0.34902,0.0078431,0.0078431,0.54902,0.011765,0.011765,0.6352899999999999,0.65098,0.26667,0.74902,0.015686000000000002,0.07451,4.0
2366,0.58039,0.5607800000000001,0.41961,0.55294,0.40784,0.28627,0.21961,0.32549,0.3098,0.2549,0.098039,0.12157,0.6549,0.031373000000000005,0.14902,4.0
2367,0.87059,0.0,0.047059,1.0,0.30588000000000004,0.054902,1.0,0.58824,0.0078431,0.97647,0.82745,0.10196,0.27059,0.66275,0.47059,4.0
2368,0.65098,0.4,0.3451,0.94902,0.8862700000000001,0.76863,0.74902,0.6431399999999999,0.45098,0.54902,0.53725,0.36863,0.32941,0.34902,0.15686,4.0
2369,0.94902,0.94902,0.94902,0.82745,0.85098,0.6549,0.42353,0.20392,0.31765,0.098039,0.13725,0.039216,0.047059,0.05098,0.031373000000000005,4.0
2370,0.0,0.81176,0.85882,0.33725,0.54902,0.6117600000000001,0.39216,0.41569,0.54902,0.32941,0.23922,0.38039,0.14902,0.039216,0.14902,4.0
2371,0.011765,0.07451,0.098039,0.06666699999999999,0.13725,0.14902,0.14118,0.2,0.2,0.85098,1.0,0.90588,1.0,0.89412,0.31373,4.0
2372,1.0,1.0,1.0,0.76078,0.79608,0.72941,0.7882399999999999,0.72941,0.79608,0.48235,0.35686,0.49412,0.44706,0.49412,0.40392,4.0
2373,0.52941,0.13333,0.17255,0.74902,0.24706,0.20392,0.94902,0.40784,0.20784,0.94902,0.65098,0.28627,0.94902,0.7843100000000001,0.28627,4.0
2374,0.12549000000000002,0.11373,0.14902,0.2,0.16471,0.078431,0.31765,0.4,0.035294,0.69804,0.69412,0.098039,0.83529,0.89804,0.23922,4.0
2375,0.65098,0.38824,0.23529,0.043137,0.14902,0.039216,0.38824,0.65098,0.40784,0.94902,0.7411800000000001,0.8549,0.74902,0.47059,0.60392,4.0
2376,0.40784,0.45882,0.47059,0.58039,0.6549,0.6705899999999999,0.41176,0.66667,0.72549,0.84314,0.9451,0.96863,0.55294,0.8902,0.96863,4.0
2377,0.38824,0.32549,0.25098000000000004,0.47059,0.41569,0.31765,0.6117600000000001,0.60392,0.45098,0.85098,0.77255,0.53725,0.8784299999999999,1.0,0.67843,4.0
2378,0.8,0.57255,0.0,1.0,0.8,0.41569,1.0,0.70196,0.29804,0.8,0.49804,0.0,0.6,0.42745,0.058824,4.0
2379,0.35294000000000003,0.19608,0.47059,0.39608,0.35294000000000003,0.55686,0.44706,0.5098,0.6431399999999999,0.49804,0.66667,0.73333,0.54902,0.8235299999999999,0.8235299999999999,4.0
2380,0.74902,0.68235,0.6,0.23922,0.45098,0.45098,0.21176,0.32157,0.36471,0.65098,0.070588,0.28235,0.85098,0.06666699999999999,0.27843,4.0
2381,0.7098,0.24706,0.23529,0.76078,0.41176,0.40392,0.98824,1.0,0.92157,0.6352899999999999,0.7215699999999999,0.8196100000000001,0.28627,0.49804,0.6902,4.0
2382,0.85098,0.83529,0.77255,0.6549,0.7529399999999999,0.63922,0.5019600000000001,0.65098,0.35686,0.38431,0.6,0.51765,0.6902,0.73725,0.68235,4.0
2383,0.15686,0.17255,0.18039,0.10588,0.12157,0.12941,1.0,0.69804,0.19216,0.52157,0.2902,0.078431,0.18039,0.1451,0.12941,4.0
2384,0.011765,0.4,0.39608,0.32549,0.69804,0.69804,0.4,0.1451,0.0,0.69804,0.2549,0.0,0.69804,0.46275,0.32549,4.0
2385,0.94902,0.53725,0.027451,0.94902,0.72549,0.058824,0.20784,0.94902,0.94902,0.65098,0.031373000000000005,0.1451,0.94902,0.019608,0.098039,4.0
2386,0.77647,0.6549,0.48235,0.58039,0.5019600000000001,0.37255,0.3607800000000001,0.35294000000000003,0.30196,0.24706,0.26667,0.24314,0.18431,0.18431,0.13725,4.0
2387,0.90588,1.0,0.5019600000000001,0.76471,0.9098,0.0,0.23922,0.23922,0.23529,0.098039,0.098039,0.098039,0.0,0.0,0.0,4.0
2388,0.71765,0.33333,0.18039,0.74902,0.61961,0.23137,0.34118000000000004,0.56471,0.2549,0.07451,0.46667,0.6078399999999999,0.71373,0.52549,0.67451,4.0
2389,0.74902,0.17255,0.043137,0.94902,0.81176,0.73333,0.25098000000000004,0.17255,0.12549000000000002,0.59216,0.65098,0.6117600000000001,0.85098,0.28235,0.38431,4.0
2390,0.94902,0.86667,0.44706,0.0078431,0.21961,0.34902,0.6549,0.81176,0.94902,0.85098,0.2902,0.49412,0.94902,0.6549,0.67843,4.0
2391,0.81176,0.7843100000000001,0.5451,0.65882,0.76078,0.61569,0.60392,0.76078,0.69804,0.6352899999999999,0.5764699999999999,0.81176,0.29804,0.33725,0.37255,4.0
2392,0.47059,0.62353,0.38824,0.93333,0.86667,0.66667,0.72941,0.29412,0.23529,0.31765,0.6,0.58039,0.2,0.10196,0.058824,4.0
2393,0.07451,0.090196,0.1098,0.15294000000000002,0.17647000000000002,0.18824,0.65882,0.54118,0.43529,0.92157,0.76863,0.59216,1.0,0.8549,0.7215699999999999,4.0
2394,0.29804,0.0039216,0.0,0.4,0.12157,0.10196,0.49804,0.30588000000000004,0.2549,0.6,0.52549,0.42745,0.69804,0.6862699999999999,0.44314,4.0
2395,0.65098,0.65098,0.65098,0.88235,0.88235,0.88235,0.77255,0.77255,0.77255,0.44706,0.44706,0.44706,0.66667,0.66667,0.66667,4.0
2396,0.67843,0.6902,0.94902,0.8235299999999999,0.71373,0.67843,0.85098,0.76863,0.5019600000000001,0.8902,0.8156899999999999,0.31373,0.97647,0.94118,0.082353,4.0
2397,0.74902,0.41569,0.22353,0.94902,0.71373,0.42745,0.94902,0.76863,0.42745,0.44314,0.45098,0.20392,0.1451,0.14902,0.027451,4.0
2398,0.32549,0.41176,0.63922,0.82745,0.69804,0.52941,0.24706,0.043137,0.0,0.67451,0.15294000000000002,0.0,0.42353,0.26667,0.07451,4.0
2399,1.0,0.29412,0.39608,0.9098,0.33333,0.26667,1.0,0.50588,0.34118000000000004,1.0,0.67451,0.29412,0.9098,0.52157,0.26667,4.0
2400,0.65098,0.39608,0.30588000000000004,0.94902,0.6862699999999999,0.3607800000000001,0.85098,0.74902,0.5607800000000001,0.8156899999999999,0.89804,0.94902,0.25098000000000004,0.12941,0.19608,4.0
2401,1.0,0.17647000000000002,0.10196,0.6470600000000001,0.53333,0.5019600000000001,0.95294,0.47059,0.19216,0.53333,0.52157,0.65098,0.10588,0.10588,0.21176,4.0
2402,0.8784299999999999,0.67843,1.0,1.0,0.51373,0.63137,1.0,0.87059,0.73725,0.84706,1.0,0.6902,0.6352899999999999,1.0,0.90196,4.0
2403,0.4549,0.34118000000000004,0.15294000000000002,0.7568600000000001,0.72549,0.34902,0.9098,0.83529,0.6549,0.54902,0.52549,0.23529,0.4,0.20784,0.12941,4.0
2404,0.85098,0.45098,0.41569,0.85098,0.4,0.23922,0.95294,0.56471,0.24706,0.27843,0.34902,0.21176,0.94902,0.52157,0.67843,4.0
2405,0.73333,0.8235299999999999,0.5098,0.65098,0.29412,0.090196,0.97647,0.79608,0.25882,0.05098,0.47843,0.85098,0.38824,0.55294,0.85098,4.0
2406,0.29804,0.0,0.16471,0.16078,0.0,0.086275,0.0039216,0.16078,0.0,0.058824,0.45882,0.047059,0.023529,0.8196100000000001,0.0,4.0
2407,0.94902,0.94902,0.94902,0.6117600000000001,0.7568600000000001,0.85098,0.05098,0.41961,0.65098,0.05098,0.37255,0.65098,0.94902,0.019608,0.098039,4.0
2408,0.23137,0.13333,0.06666699999999999,0.3607800000000001,0.24314,0.14118,0.53725,0.35686,0.18824,0.38824,0.0,0.0,0.58039,0.06274500000000001,0.05098,4.0
2409,1.0,1.0,1.0,0.043137,0.74902,0.94118,0.73725,0.72941,0.72941,1.0,0.078431,0.62353,0.0,0.0,0.0,4.0
2410,1.0,0.027451,0.52941,0.54118,0.28235,0.46667,0.30588000000000004,0.22353,0.34902,0.20392,0.19608,0.34118000000000004,0.070588,0.090196,0.18039,4.0
2411,0.87451,0.7058800000000001,0.53725,0.57255,0.40392,0.23922,0.53725,0.79608,0.87451,0.29412,0.5098,0.57255,0.71373,0.93333,1.0,4.0
2412,0.5451,0.55294,0.53333,0.99216,0.97647,0.93333,0.28235,0.22745,0.22745,0.85098,0.7803899999999999,0.44314,0.2549,0.14902,0.18431,4.0
2413,0.098039,0.098039,0.090196,0.25098000000000004,0.25098000000000004,0.22353,1.0,1.0,0.89804,0.74902,0.74902,0.37647,0.37647,0.49804,0.37647,4.0
2414,0.94902,0.7843100000000001,0.28627,0.85098,0.60392,0.1451,0.74902,0.39216,0.082353,0.65098,0.2,0.039216,0.45098,0.090196,0.0078431,4.0
2415,0.14902,0.13725,0.07451,0.65098,0.69804,0.34902,0.50588,0.85098,0.45882,0.32941,0.54902,0.45882,0.047059,0.15294000000000002,0.2,4.0
2416,0.94902,0.94118,0.83529,0.83529,0.85098,0.44314,0.5764699999999999,0.65098,0.011765,0.35294000000000003,0.45098,0.0078431,0.67843,0.74902,0.6078399999999999,4.0
2417,0.65098,0.5098,0.53333,0.87059,0.53333,0.49804,0.74902,0.85098,0.82745,0.5098,0.6078399999999999,0.65098,0.21569,0.38039,0.45098,4.0
2418,0.14118,0.035294,0.027451,0.23922,0.12157,0.070588,0.69804,0.45098,0.12157,0.63137,0.3607800000000001,0.054902,0.24314,0.22353,0.11373,4.0
2419,0.94902,0.94902,0.94902,0.77255,0.85098,0.60392,0.63137,0.74902,0.37647,0.8,0.85098,0.7215699999999999,0.48627,0.57255,0.65098,4.0
2420,0.74902,0.60392,0.51765,0.85098,0.7215699999999999,0.6117600000000001,0.43529,0.65098,0.42745,0.23137,0.54902,0.43137,0.12941,0.12549000000000002,0.14902,4.0
2421,0.8196100000000001,0.32941,0.32549,0.61961,0.30196,0.23529,0.47059,0.28627,0.16863,0.34902,0.25882,0.10588,0.27843,0.16863,0.21569,4.0
2422,0.54902,0.43137,0.36471,0.73725,0.7058800000000001,0.55294,0.94902,0.93725,0.73333,0.52549,0.23529,0.22353,0.14902,0.035294,0.06666699999999999,4.0
2423,0.59216,0.7411800000000001,0.59608,0.094118,0.11373,0.14902,0.41176,0.4,0.25098000000000004,0.85098,0.70196,0.22353,0.85098,0.76078,0.32157,4.0
2424,0.7882399999999999,0.4549,0.039216,0.8902,0.72941,0.0,0.54902,0.73725,0.0,0.16863,0.82745,0.76471,0.12941,0.82745,0.13725,4.0
